Access to electricity (% of population),"Adjusted net savings, including particulate emission damage (% of GNI)",Age dependency ratio (% of working-age population),Agricultural land (% of land area),"Agriculture, forestry, and fishing, value added (% of GDP)","Air transport, registered carrier departures worldwide","Annual freshwater withdrawals, total (% of internal resources)",Arable land (% of land area),"Birth rate, crude (per 1,000 people)",Cereal yield (kg per hectare),"Children out of school, primary, female","Children out of school, primary, male",Container port traffic (TEU: 20 foot equivalent units),"Contributing family workers, female (% of female employment) (modeled ILO estimate)","Contributing family workers, male (% of male employment) (modeled ILO estimate)",Crop production index (2014-2016 = 100),"Current account balance (BoP, current US$)","Death rate, crude (per 1,000 people)",Diabetes prevalence (% of population ages 20 to 79),Energy intensity level of primary energy (MJ/$2017 PPP GDP),Expense (% of GDP),Exports of goods and services (% of GDP),External debt stocks (% of GNI),"External debt stocks, total (DOD, current US$)","Fertility rate, total (births per woman)",Fertilizer consumption (kilograms per hectare of arable land),Fixed broadband subscriptions (per 100 people),Fixed telephone subscriptions (per 100 people),Food production index (2014-2016 = 100),Forest area (% of land area),Forest area (sq. km),Fuel exports (% of merchandise exports),GDP (current US$),GDP growth (annual %),"GNI per capita, PPP (current international $)","GNI, PPP (current international $)","Government expenditure on education, total (% of GDP)","Grants, excluding technical cooperation (BoP, current US$)",Gross savings (% of GDP),High-technology exports (% of manufactured exports),High-technology exports (current US$),"Immunization, DPT (% of children ages 12-23 months)","Immunization, measles (% of children ages 12-23 months)",Imports of goods and services (% of GDP),"Incidence of tuberculosis (per 100,000 people)","Industry (including construction), value added (% of GDP)","Inflation, consumer prices (annual %)","Intentional homicides (per 100,000 people)","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)","Labor force, female (% of total labor force)","Labor force, total",Land area (sq. km),"Life expectancy at birth, female (years)","Life expectancy at birth, male (years)","Life expectancy at birth, total (years)",Livestock production index (2014-2016 = 100),Medium and high-tech exports (% manufactured exports),Medium and high-tech manufacturing value added (% manufacturing value added),Merchandise exports (current US$),Merchandise imports (current US$),Merchandise trade (% of GDP),Military expenditure (% of GDP),Mobile cellular subscriptions (per 100 people),"Mortality rate, under-5 (per 1,000 live births)",Net ODA received (% of GNI),Net ODA received per capita (current US$),Net acquisition of financial assets (% of GDP),"Net incurrence of liabilities, total (% of GDP)",Net lending (+) / net borrowing (-) (% of GDP),Net migration,Net official development assistance received (current US$),Permanent cropland (% of land area),Population ages 0-14 (% of total population),Population ages 15-64 (% of total population),Population ages 65 and above (% of total population),Population growth (annual %),Population in urban agglomerations of more than 1 million (% of total population),"Population, female (% of total population)","Population, total","Prevalence of HIV, total (% of population ages 15-49)",Prevalence of undernourishment (% of population),Price level ratio of PPP conversion factor (GDP) to market exchange rate,"Primary completion rate, total (% of relevant age group)",Proportion of seats held by women in national parliaments (%),Renewable energy consumption (% of total final energy consumption),"Renewable internal freshwater resources, total (billion cubic meters)","Revenue, excluding grants (% of GDP)",Risk of catastrophic expenditure for surgical care (% of people at risk),Risk of impoverishing expenditure for surgical care (% of people at risk),Rural population,Rural population (% of total population),"School enrollment, primary (% gross)","School enrollment, secondary (% gross)","School enrollment, tertiary (% gross)",Secure Internet servers (per 1 million people),Short-term debt (% of total reserves),Surface area (sq. km),"Technical cooperation grants (BoP, current US$)","Total debt service (% of exports of goods, services and primary income)","Total reserves (includes gold, current US$)",Trained teachers in primary education (% of total teachers),"Unemployment, total (% of total labor force) (modeled ILO estimate)",Urban population,Urban population (% of total population),"Vulnerable employment, female (% of female employment) (modeled ILO estimate)","Vulnerable employment, male (% of male employment) (modeled ILO estimate)"
100.0,8.385,35.62,19.67,5.31,7647.37,15.67,13.0,14.09,2438.5,11816.0,12074.0,1619953.5,1.85,1.7,94.11,-453449368.5,3.02,9.2,2.87,24.83,34.89,51.52,4099728200.0,1.69,110.08,14.82,2.71,94.83,2.73,8.2,0.06,5254366312.0,5.15,17110.0,8924352849.0,4.61,88890000.0,22.195,2.01,10421.0,96.0,97.0,42.61,38.0,9.19,0.54,2.455,40.67,76.17,44.875,251908.0,300.0,81.02,79.08,79.92,99.44,0.32,2.63,285000000.0,2573000000.0,54.39,1.495,135.4,6.0,2.36,60.85,0.665,4.69,-4.13,1189.0,112410003.7,3.33,21.72,73.74,4.54,1.36,21.72,50.355000000000004,521457.0,0.1,5.2,0.53,97.09,4.6,1.4,0.03,24.77,8.55,13.9,307128.0,58.9,99.91,95.23,55.27,1229.25,22.02,300.0,6200000.0,14.025,805808189.4,94.645,5.02,214329.0,41.1,32.28,14.65
100.0,8.385,54.135000000000005,35.35,6.56,15844.0,8.64,6.84,41.64,1441.2,11816.0,12074.0,1619953.5,26.32,1.81,126.74,-1468520925.0,9.27,2.1,6.43,24.83,27.87,51.52,6402356156.0,2.03,28.62,0.65,1.34,126.5,10.9,132960.0,3.38,19309463508.0,3.05,2290.0,50137201072.0,4.36,258655000.0,13.83,5.99,95210004.0,77.0,70.0,39.34,50.0,20.55,3.93,2.455,50.81,80.96,38.15,7607191.0,91605.6,60.33,57.62,58.94,125.88,30.3,22.42,4858000000.0,6296000000.0,57.76,1.495,111.09,15.4,7.8,65.62,0.665,4.69,-4.13,-22236.0,480160003.65,0.12,47.39,50.17,2.44,3.16,21.72,49.51,21904983.0,0.9,12.8,0.37,97.09,27.27,71.2,60.0,20.955,8.55,13.9,12118494.0,55.32,99.91,95.23,55.27,12.19,22.02,100430.0,62150000.0,14.025,8424740406.0,94.645,2.29,9786489.0,44.68,92.99,80.21
100.0,8.385,47.06,27.34,0.9,5635.0,9.245000000000001,24.38,8.5,3062.55,11816.0,12074.0,1619953.5,0.13,0.03,104.94,214463105.7,8.0,8.0,1.21,24.83,34.89,51.52,13759708513.0,1.13,148.66,42.18,49.2,105.58000000000001,1.44,4.6,7.27,18123718947.0,12.51,48070.0,24926597964.0,5.36,258655000.0,27.2,5.99,763239296.0,99.0,90.0,42.61,12.0,12.57,1.5,2.455,53.18,71.54,40.66,282572.0,320.0,84.3,80.8,82.51,95.55,64.39,28.96,3064000000.0,7133000000.0,56.26,0.5,123.38,5.8,3.265,60.85,0.665,4.69,-4.13,10408.0,480160003.65,2.97,13.13,68.0,18.87,0.62,21.72,47.99,518536.0,0.2,4.6,0.65,98.47,13.43,8.6,0.05,20.955,8.55,13.9,26912.0,5.19,95.41,103.09,73.02,6180.86,22.02,320.0,62150000.0,14.025,1149326794.0,94.645,3.4,491624.0,94.81,6.83,14.03
99.8,8.385,59.87,38.89,25.08,2478.0,9.245000000000001,2.78,19.28,3062.55,11816.0,12074.0,1619953.5,3.5999999999999996,1.81,90.04,76262809.3,7.56,7.4,3.99,24.83,46.8,51.52,13759708513.0,2.73,92.2,2.28,12.4,90.04,52.22,94.0,3.38,257784881.6,1.11,7210.0,303305360.6,4.255,107630000.0,11.74,5.99,95210004.0,86.0,85.0,71.25,42.0,10.68,3.4450000000000003,2.455,52.455,69.39500000000001,44.875,4154629.0,180.0,67.2,63.69,65.27,105.97,30.3,22.42,90000000.0,81000000.0,66.33,1.495,38.05,29.6,3.265,60.85,0.665,4.69,-4.13,-1901.0,107120002.7,1.63,33.18,62.55,4.27,0.86,21.72,48.91,42050.0,0.4,5.2,0.93,97.09,6.06,12.1,32.15,20.955,8.55,13.9,9183.0,21.84,103.81,117.98,55.27,166.47,22.02,180.0,3670000.0,14.025,8424740406.0,94.645,6.035,32867.0,78.16,29.265,27.884999999999998
100.0,8.385,82.71,38.53,19.15,4104.0,9.245000000000001,0.44,33.19,2054.8,11816.0,12074.0,1619953.5,20.58,7.83,140.7,-807861992.7,7.44,2.1,3.54,24.83,39.86,53.03,4813193149.0,4.4,15.8,0.41,1.23,114.44,0.3,3073.67,0.31,9222536364.0,0.74,5890.0,27197391809.0,1.89,399410000.0,34.94,5.08,1380718.0,68.0,63.0,48.45,81.0,32.08,3.57,2.455,52.455,55.98,33.71,1080558.0,1030700.0,66.1,62.67,64.36,107.69,30.3,22.42,3267000000.0,3860000000.0,77.28,2.29,141.11,40.5,4.73,93.01,0.665,4.69,-4.13,-1494.0,429239990.2,0.01,42.01,54.73,3.26,2.55,21.72,51.02,4614974.0,0.3,8.7,0.33,97.09,20.26,22.1,0.4,20.955,8.55,13.9,2024451.0,43.87,99.91,95.23,55.27,14.08,22.02,1030700.0,28380000.0,12.42,2038562789.0,94.645,11.07,2590523.0,56.13,76.46,61.09
99.6,8.385,40.71,43.06,3.28,2348.0,21.96,37.56,10.3,3062.55,11816.0,12074.0,1619953.5,1.52,0.46,74.1,-1496640055.0,10.5,7.4,2.15,24.83,44.2,51.52,14705729003.0,1.41,186.5,25.7,36.7,83.6,19.43,388.1,0.0,11484348766.0,3.4,23970.0,30353821215.0,4.67,37130000.0,6.19,0.39,2679317.0,92.0,87.0,53.8,12.0,18.24,4.03,2.455,40.43,64.54,39.37,551754.0,1997.0,77.24,70.29,73.68,103.38,9.35,4.06,1962000000.0,5133000000.0,61.78,0.17,151.77,15.5,2.42,60.85,0.665,4.69,-4.13,-478.0,293200012.2,2.0,16.64,71.07,12.29,0.03,21.72,50.66,1266334.0,0.4,6.8,0.4,94.15,20.0,8.6,2.75,20.84,8.4,13.9,749986.0,59.23,99.89,95.23,43.96,1966.31,22.02,2007.0,22640000.0,14.025,8562656040.0,94.645,7.72,516348.0,40.78,9.75,18.47
100.0,8.385,49.45,49.96,3.79,15844.0,21.99,10.33,14.86,3878.9,11816.0,12074.0,1619953.5,6.09,2.9,111.91,-4493755873.0,9.41,16.9,2.99,24.83,40.68,46.47,13759708513.0,1.82,109.25,19.28,19.6,114.11,33.73,20515.57,5.57,28144331507.0,5.74,20590.0,70041413822.0,4.25,252690000.0,21.84,19.81,95210004.0,78.0,99.0,42.61,25.0,32.07,5.69,2.455,44.35,76.71,38.34,4154629.0,91605.6,74.86,66.06,70.21,117.46,30.3,42.63,8031000000.0,10024000000.0,77.48,0.68,99.81,13.3,0.04,4.45,0.665,4.69,-3.51,-563.5,563659973.1,1.45,24.95,66.91,8.13,0.56,21.72,51.18,6719538.0,0.4,2.5,0.49,102.82,50.0,13.0,32.15,15.96,8.7,13.9,24053703.0,18.98,103.36,98.32,45.65,351.39,22.02,100430.0,107530000.0,14.55,8424740406.0,94.645,4.02,4022829.0,81.02,29.43,25.29
83.6,8.385,57.68,7.14,22.28,15844.0,9.245000000000001,2.86,20.78,1719.0,11816.0,12074.0,1619953.5,3.5999999999999996,1.81,122.83,-319279309.5,6.21,15.6,6.46,24.83,20.1,51.52,13759708513.0,2.71,0.47,5.38,6.27,119.16,92.07,644.5,3.38,390000000.0,2.8,4320.0,489227074.7,4.255,130640000.0,22.195,5.99,95210004.0,72.0,64.0,67.51,80.0,5.02,3.19,2.455,52.455,69.39500000000001,44.875,4154629.0,700.0,74.61,67.12,70.71,103.38,30.3,22.42,115000000.0,254000000.0,94.62,1.495,111.96,25.0,3.265,60.85,0.665,4.69,-4.13,-635.0,130759994.5,1.63,30.7,63.42,5.88,0.91,21.72,49.71,113131.0,0.4,5.2,0.89,97.09,7.14,2.1,32.15,20.955,8.55,13.9,87034.0,76.93,90.93,95.23,55.27,176.79,22.02,700.0,3300000.0,14.025,497434120.4,94.645,6.035,26097.0,23.07,29.265,27.884999999999998
100.0,6.71,50.18,69.0,10.59,4934.0,52.22,10.295,12.43,4947.6,11816.0,12074.0,1619953.5,3.34,1.53,135.27,-1699100000.0,8.129999999999999,5.6,4.92,20.81,30.65,64.72,9034530962.0,1.81,50.55,25.21,33.1,123.11,11.72,3865.0,0.08,13691869264.0,13.93,15990.0,41500056977.0,5.82,282500000.0,14.43,2.24,21773455.0,87.0,83.0,57.82,75.0,20.63,5.11,2.455,70.59,74.7,51.98,1509428.0,32970.0,73.55,64.44,68.85,75.83,36.07,24.36,3144000000.0,7177000000.0,75.38,0.37,127.39,14.3,4.27,60.85,0.665,4.92,-4.13,-14278.0,596219970.7,6.85,19.81,66.59,13.61,-1.5,21.72,52.53,2595809.0,0.9,2.5,0.34,97.09,39.6,21.4,1.62,19.45,8.55,13.9,1479663.0,57.0,106.78,96.59,61.3,6661.51,22.02,33850.0,136860000.0,13.69,3901933745.0,94.645,0.79,1116146.0,43.0,59.8,58.65
100.0,8.385,54.135000000000005,38.53,6.56,15844.0,9.245000000000001,10.295,15.145,3062.55,11816.0,12074.0,1619953.5,3.5999999999999996,1.81,104.94,-319279309.5,8.129999999999999,6.2,3.99,24.83,34.89,51.52,13759708513.0,2.03,92.2,54.92,12.4,105.58000000000001,0.0,0.0,3.38,8626081321.0,5.15,16040.0,70041413822.0,1.42,258655000.0,22.195,5.99,95210004.0,99.0,88.0,42.61,0.0,12.54,3.4450000000000003,2.455,52.455,69.39500000000001,44.875,4154629.0,2.08,75.7,69.56,72.54,105.97,30.3,22.42,8031000000.0,10024000000.0,57.73,1.495,102.02,2.9,3.265,60.85,0.665,4.69,-4.13,206.0,480160003.65,1.63,12.81,51.22,7.855,-0.64,21.72,50.98,36686.0,0.4,5.2,0.44,97.09,33.33,20.2,32.15,20.955,8.55,13.9,0.0,0.0,99.91,95.23,55.27,16600.34,22.02,90.08,62150000.0,14.025,8424740406.0,94.645,6.035,36686.0,100.0,29.265,27.884999999999998
100.0,8.385,58.35,72.32,13.16,1435.0,1.33,0.86,21.41,1420.0,11816.0,12074.0,1619953.5,0.2,0.09,138.19,-2108439815.0,6.13,6.9,6.96,25.56,58.55,51.52,13759708513.0,2.84,31.26,11.39,12.0,126.98,9.1,141716.7,3.38,15286441738.0,1.64,12770.0,42745618823.0,3.34,169230000.0,20.29,5.99,25335204.0,95.0,95.0,60.55,42.0,37.08,7.35,2.455,51.14,66.57,44.62,1327149.0,91605.6,75.7,66.54,70.98,124.81,1.08,4.3,9241000000.0,6846000000.0,105.24,0.63,140.01,14.0,2.16,84.24,0.665,4.69,-4.13,0.0,282029998.8,0.0,32.43,63.15,4.42,1.61,21.72,50.37,3347782.0,0.1,8.0,0.31,90.74,17.11,3.0,34.8,23.13,10.7,13.9,1045010.0,31.22,94.99,99.8,64.46,2016.26,22.02,100430.0,69160000.0,14.025,4380126029.0,94.645,7.75,2302772.0,68.79,35.86,41.73
99.8,8.385,52.53,19.0,6.46,20.0,9.245000000000001,0.66,11.4,3193.4,11816.0,12074.0,1619953.5,3.29,1.6,96.94,-541201377.2,14.8,9.1,3.53,24.83,42.83,51.52,9235152250.0,1.75,311.96,31.18,31.4,101.3,61.49,8270.0,3.38,5861427505.0,13.04,25020.0,15490196260.0,4.255,64540000.0,17.43,9.44,13067233.0,83.0,89.0,62.2,14.0,14.84,2.41,2.455,47.81,61.79,45.59,276234.0,13450.0,77.0,70.8,73.82,104.19,29.18,14.86,515000000.0,2956000000.0,59.22,1.56,178.4,2.9,2.23,60.85,0.665,4.69,-4.13,-101.0,133179992.7,0.41,18.18,65.56,16.26,-0.34,21.72,51.28,619211.0,0.1,2.5,0.39,99.21,24.69,39.6,32.15,20.955,8.55,13.9,199225.0,32.17,104.4,93.16,57.96,928.6,22.02,13810.0,39780000.0,14.025,1981678245.0,94.645,16.54,419986.0,67.83,13.04,21.05
100.0,8.385,52.15,67.87,12.0,50340.0,36.46,16.83,17.55,2329.0,11816.0,12074.0,1619953.5,3.5999999999999996,8.91,118.58,-3348692438.0,6.17,9.1,3.14,25.67,33.18,46.74,13759708513.0,2.33,55.29,6.15,6.8,116.58,12.89,57529.57,0.69,142000000000.0,8.02,8460.0,319000000000.0,5.64,546820000.0,28.22,4.3,1132107354.0,99.0,99.0,42.45,94.0,25.8,1.4,2.455,52.455,69.84,44.875,12285624.0,446300.0,76.4,71.89,74.04,112.1,61.95,41.23,35843000000.0,58034000000.0,66.2,1.495,137.46,17.9,0.69,26.06,0.665,4.96,-4.13,-563.5,966190002.4,3.99,26.85,65.72,7.42,1.05,22.07,49.66,37076584.0,0.1,6.3,0.44,100.3,22.78,10.9,29.0,24.25,8.55,13.9,13323470.0,35.94,99.91,82.18,42.82,600.97,22.02,446550.0,62150000.0,13.73,35648269520.0,94.645,10.54,23753114.0,64.07,54.66,44.02
100.0,8.385,86.12,52.66,26.89,7583.0,1.47,7.18,36.6,1035.9,11816.0,12074.0,1619953.5,25.62,10.98,104.94,-3435801060.0,8.79,3.3,3.99,23.3,40.35,51.52,13759708513.0,4.64,12.26,0.21,0.19,105.58000000000001,46.41,20515.57,3.38,16168055475.0,2.38,1410.0,45234468975.0,6.5,258655000.0,12.53,1.6,8017648.0,61.0,84.0,71.73,42.0,21.94,6.41,2.455,52.455,78.42,51.6,14105884.0,786380.0,62.43,56.2,59.33,132.86,12.33,10.89,5704000000.0,8758000000.0,89.45,1.89,42.67,68.1,3.265,71.17,0.665,4.74,-4.13,-9515.0,480160003.65,0.38,43.68,53.73,2.59,2.84,21.72,50.94,32077072.0,0.4,5.2,0.35,97.09,42.4,76.9,100.3,25.11,8.55,13.9,20007111.0,62.37,99.91,95.23,55.27,31.83,22.02,799380.0,62150000.0,14.025,3780829522.0,94.645,3.98,12069961.0,37.63,92.03,73.05
72.5,8.385,46.01,19.89,22.79,20653.34,3.31,16.84,17.1,3743.6,11816.0,12074.0,1619953.5,3.5999999999999996,1.81,98.9,-319279309.5,9.77,7.1,4.17,24.83,34.89,51.52,13758854822.0,2.15,38.66,1.67,0.98,80.46,43.29,20515.57,3.38,66345291160.0,5.15,5060.0,272000000000.0,4.255,258655000.0,22.195,5.07,305581286.0,90.0,89.0,42.61,42.0,37.31,3.4450000000000003,2.455,41.06,69.74,37.74,4154629.0,652670.0,69.0,62.55,65.67,105.97,30.3,22.42,15154000000.0,14327000000.0,44.44,1.495,126.27,41.5,2.31,28.0,0.665,4.69,-4.13,-563.5,480160003.65,2.31,24.88,68.49,6.63,0.7,21.72,50.22,53798084.0,0.9,3.8,0.24,97.09,15.29,62.9,32.15,20.955,8.55,13.9,1735323.5,68.55,99.91,95.23,55.27,12.57,22.02,676590.0,105700000.0,14.025,8424740406.0,94.645,4.34,16918421.0,31.45,63.91,61.89
100.0,8.385,67.32,47.14,9.56,32.36,4.58,0.97,27.44,494.0,11816.0,12074.0,1619953.5,5.08,3.52,116.61,-1407426890.0,10.71,6.7,3.45,24.83,31.96,51.52,13759708513.0,3.3,3.73,3.18,3.27,96.06,7.98,65678.9,1.45,12402486184.0,3.6,10380.0,26257533218.0,4.255,151050000.0,22.195,0.07,639994.0,94.0,91.0,51.59,42.0,24.45,3.62,2.455,55.05,61.63,49.78,938865.0,823290.0,62.99,55.72,59.27,84.32,1.46,7.35,4417000000.0,6377000000.0,87.03,1.495,115.22,38.9,1.53,72.17,0.665,4.69,-4.13,-4301.0,182589996.3,0.01,36.21,59.77,4.03,1.64,21.72,51.74,2530151.0,0.4,17.1,0.45,97.09,44.23,30.0,6.16,20.955,12.4,13.9,1189044.0,47.0,99.91,95.23,55.27,273.5,22.02,824290.0,47940000.0,14.025,2763919782.0,94.645,6.035,1341107.0,53.01,39.16,25.49
100.0,8.385,69.85,20.0,6.56,255.0,9.245000000000001,10.295,27.56,3062.55,11816.0,12074.0,1619953.5,3.5999999999999996,1.81,102.59,-319279309.5,6.63,7.4,6.94,24.83,30.64,51.52,13759708513.0,3.52,92.2,11.86,12.4,99.57,0.0,0.0,3.38,175390280.7,7.75,17050.0,213295843.2,6.22,30640000.0,22.195,5.99,95210004.0,98.0,98.0,80.0,193.0,24.14,3.4450000000000003,2.455,52.455,69.39500000000001,44.875,4154629.0,20.0,67.3,60.26,63.62,89.15,30.3,22.42,31000000.0,80000000.0,63.29,1.495,79.92,27.3,3.265,60.85,0.665,4.69,-4.13,-66.0,33759998.32,1.63,38.84,58.87,2.29,1.58,21.72,49.16,12511.0,0.4,5.2,0.44,97.09,10.53,1.6,0.01,20.955,8.55,13.9,0.0,0.0,99.91,95.23,55.27,399.65,22.02,20.0,3310000.0,14.025,8424740406.0,94.645,6.035,12511.0,100.0,29.265,27.884999999999998
89.9,8.385,54.9,28.75,22.02,28642.0,4.79,14.75,20.4,3063.2,11816.0,12074.0,1619953.5,3.5999999999999996,1.81,112.82,-319279309.5,7.78,8.7,5.63,24.83,5.12,51.52,8820814239.0,2.03,97.84,4.31,2.46,119.69,41.59,59620.3,0.0,36924841394.0,4.84,4490.0,135000000000.0,3.96,670540000.0,30.91,1.25,6433383.0,91.0,90.0,37.93,226.0,11.79,4.15,2.455,28.45,53.25,38.02,8481802.0,143350.0,70.36,66.57,68.45,142.15,5.17,10.52,1684000000.0,15893000000.0,47.6,1.23,127.23,28.5,4.31,53.22,0.665,4.69,-4.0,-563.5,480160003.65,1.48,29.39,64.56,6.05,2.31,21.72,52.15,30034989.0,0.1,5.4,0.28,100.76,32.73,73.7,198.2,19.88,8.55,13.9,23725239.0,78.99,99.91,83.52,55.27,264.76,22.02,147180.0,87690000.0,14.025,9638842484.0,94.645,12.32,6309750.0,21.01,92.14,68.71
100.0,8.385,54.93,53.82,1.52,15844.0,9.245000000000001,29.79,10.2,7872.3,11816.0,12074.0,1619953.5,0.55,0.21,103.94,-319279309.5,9.8,4.5,2.95,24.83,34.89,51.52,13759708513.0,1.62,274.35,42.95,28.3,103.93,11.0,3704.37,9.01,28144331507.0,6.19,68780.0,70041413822.0,5.51,258655000.0,33.42,5.99,95210004.0,95.0,93.0,72.85,4.4,18.16,2.68,2.455,60.63,69.34,47.24,9620091.0,33670.0,83.0,79.7,81.31,103.83,57.46,52.49,8031000000.0,10024000000.0,57.73,1.38,125.06,4.0,3.265,60.85,0.665,4.31,-3.36,-563.5,480160003.65,1.1,15.5,64.55,19.95,0.52,21.72,50.31,17533044.0,0.2,2.5,0.87,97.09,39.33,12.2,11.0,26.45,8.55,13.9,1302355.0,7.43,104.38,95.23,55.27,597.575,22.02,41540.0,62150000.0,14.025,64469433091.0,94.645,4.21,16230689.0,92.57,11.32,14.79
100.0,8.385,49.64,10.07,6.56,15844.0,9.245000000000001,0.33,14.5,8082.8,11816.0,12074.0,1619953.5,0.54,0.43,105.13,-319279309.5,7.3,7.4,3.99,24.83,34.89,51.52,13759708513.0,2.05,248.91,19.28,16.1,98.28,45.84,8379.2,3.38,10071349664.0,-2.1,16040.0,70041413822.0,4.255,258655000.0,22.195,5.99,95210004.0,90.0,89.0,42.61,10.0,24.14,3.4450000000000003,2.455,52.73,60.99,47.04,119056.0,18280.0,83.08,75.36,79.13,95.12,30.3,22.42,1835000000.0,2780000000.0,45.82,1.495,90.34,15.4,3.265,60.85,0.665,4.69,-4.13,-1182.0,480160003.65,0.2,22.48,66.83,10.69,-0.25,21.72,50.22,270390.0,0.4,4.8,0.44,97.09,23.78,8.3,32.15,20.955,8.55,13.9,75912.0,28.08,99.91,95.23,55.27,6353.79,22.02,18580.0,62150000.0,14.025,8424740406.0,94.645,12.54,194478.0,71.93,10.61,20.3
100.0,9.86,53.42,38.64,5.78,15844.0,3.02,2.34,11.48,3062.55,11816.0,12074.0,1619953.5,0.89,0.64,104.93,-319279309.5,6.83,6.2,3.77,24.83,22.34,51.52,13759708513.0,1.64,92.2,35.26,17.8,103.26,37.63,99085.27,1.19,254000000000.0,4.55,46920.0,240000000000.0,5.55,258655000.0,18.54,9.76,673724583.0,90.0,91.0,26.21,6.8,18.97,3.94,2.455,66.13,75.61,47.48,2934771.0,263310.0,84.0,80.5,82.21,102.49,18.53,21.63,44777000000.0,49855000000.0,37.31,1.17,113.96,4.7,3.265,60.85,0.665,4.69,-4.13,-563.5,480160003.65,0.28,18.89,65.18,15.93,0.41,21.72,50.44,5111300.0,0.1,2.5,1.03,97.09,49.17,28.9,32.15,20.955,8.55,13.9,675254.0,13.21,97.92,117.6,55.27,16060.69,22.02,267710.0,62150000.0,14.025,16113750240.0,94.645,3.78,4436046.0,86.79,16.06,21.87
86.3,8.385,54.41,42.31,15.44,15844.0,0.81,12.49,20.51,2403.1,11816.0,12074.0,1619953.5,6.34,7.83,127.55,-540878858.1,4.86,9.3,4.29,24.83,46.62,51.52,14582931633.0,2.32,68.71,4.51,3.12,128.13,27.48,33075.3,0.6,14144067556.0,10.32,6440.0,44107117289.0,4.09,181620000.0,18.19,1.22,30355921.0,87.0,83.0,60.08,42.0,27.19,4.93,2.455,48.17,81.58,38.4,3085985.0,120340.0,76.8,70.84,73.84,129.99,19.86,13.08,6495000000.0,10166000000.0,117.79,0.54,97.11,15.7,5.69,110.06,0.665,4.69,-4.13,-10384.0,753960022.0,2.46,30.08,64.76,5.16,1.39,15.66,50.72,6850540.0,0.3,17.8,0.3,97.09,50.55,50.4,156.21,20.62,8.55,13.9,2789745.0,40.72,106.95,95.23,55.27,101.6,22.02,130370.0,26060000.0,14.025,4046556204.0,94.645,6.06,4060795.0,59.28,45.23,33.04
100.0,8.385,54.135000000000005,36.78,6.56,447.0,9.245000000000001,13.97,45.29,360.6,11816.0,12074.0,1619953.5,3.5999999999999996,1.81,103.52,-2099092174.0,8.14,5.2,5.19,24.83,9.99,51.52,4967317875.0,2.03,0.59,0.05,0.24,107.34,0.84,10672.8,3.38,14915002436.0,1.38,1570.0,39562480949.0,3.82,258655000.0,16.99,5.99,12797212.0,82.0,80.0,27.02,79.0,20.83,3.84,2.455,61.51,83.43,41.82,9369232.0,91605.6,62.79,60.41,61.58,119.28,7.42,18.25,1212000000.0,3557000000.0,31.97,1.35,56.39,15.4,3.265,71.57,0.665,4.69,-4.13,-4405.0,480160003.65,0.09,48.9,48.68,2.42,3.71,21.72,49.28,25252722.0,0.2,16.1,0.38,97.09,25.9,79.6,3.5,20.955,8.55,13.9,21022639.0,83.25,99.91,95.23,55.27,1.39,22.02,100430.0,113010000.0,13.34,8424740406.0,94.645,0.82,4230083.0,16.75,97.17,90.82
100.0,8.385,86.11,75.37,23.36,74453.15,5.64,40.48,37.12,1619.2,11816.0,12074.0,1619953.5,10.16,5.59,118.31,-3254163170.0,13.08,3.6,6.57,24.83,34.89,51.52,13759708513.0,5.24,18.61,0.03,0.05,117.33,23.57,214636.5,3.38,441000000000.0,3.65,5510.0,70041413822.0,4.255,258655000.0,22.195,6.49,195947207.0,62.0,60.0,42.61,219.0,31.41,3.4450000000000003,2.455,51.73,65.35,43.81,4154629.0,910770.0,53.07,52.29,52.68,111.54,65.14,33.44,46871000000.0,51880000000.0,22.4,1.01,91.44,15.4,0.82,16.53,0.665,4.69,-4.13,-563.5,480160003.65,7.25,43.29,53.73,2.98,2.41,16.85,49.47,6719538.0,0.4,15.9,0.37,97.09,3.61,80.3,221.0,20.955,8.55,13.9,1735323.5,47.25,99.91,95.23,55.27,63.03,22.02,923770.0,62150000.0,15.01,40476363167.0,94.645,5.39,4022829.0,52.75,85.53,83.73
100.0,8.385,44.58,49.96,7.15,15844.0,29.05,16.53,10.2,3537.8,11816.0,12074.0,1619953.5,5.59,2.05,96.24,-374849512.3,8.129999999999999,6.1,3.25,23.79,65.44,51.52,10644396439.0,1.6,50.49,26.94,23.0,95.04,39.71,10014.9,1.83,14000283827.0,4.51,21390.0,39295355335.0,4.255,173460000.0,29.1,4.03,276603713.0,81.0,70.0,81.28,11.0,22.58,3.23,2.455,42.92,65.55,40.06,834513.0,25220.0,75.5,71.1,73.25,90.66,66.07,33.18,8186000000.0,11386000000.0,57.73,1.47,92.3,5.2,2.53,60.85,0.665,4.69,-4.13,-486.0,338220001.2,1.63,16.07,69.17,14.77,-1.03,21.72,50.14,1837114.0,0.1,3.6,0.34,91.63,41.67,19.5,5.4,19.0,8.55,13.9,757148.0,41.21,93.26,84.16,44.3,1546.45,22.02,25710.0,48080000.0,16.1,4129287737.0,94.645,15.8,1079966.0,58.79,10.79,14.11
